y,XC1,XC2,XC3,XC4,XC5,XM1,XM2,XM3,XM4,XM5,XM6,XM7,XM8,XM9,XM10,z,strata,tau
1,-0.7,-0,2.4,0.4,0.3,0,0,0,0,0,0,0,0,0,0,0.06461235664506837,55,-0.22314355131421
0,-0.7,1.2,1.6,-0.4,1.5,0,0,0,0,0,0,0,0,0,0,0.9171237693035585,55,-0.22314355131421
0,-2,-2.1,-2.4,-2.6,-2.2,0,0,0,0,1,0,0,1,0,0,-0.1951347848665992,56,0.0953101798043249
1,-0.6,0.1,-0.6,-0.3,-0,0,0,0,0,1,0,0,1,0,0,0.2227752656309187,56,0.0953101798043249
0,-1.5,-2.2,-0.5,-1.5,0.1,0,0,0,0,1,0,0,1,0,0,0.36837627197158634,56,0.0953101798043249
0,-1.3,1.2,0.4,0,1.1,0,0,0,0,1,0,0,1,0,0,0.22073642051980713,56,0.0953101798043249
0,-1.6,-2.3,-1.2,-1.6,-1.3,1,1,1,0,0,0,0,1,1,1,0.0731154634822685,57,0.405465108108164
1,-2,-1.5,-1,-1.4,-1.7,1,1,1,0,0,0,0,1,1,1,-0.2779538732745127,57,0.405465108108164
0,-0.6,-0.3,-1.6,-2,0,1,1,1,0,0,0,0,1,1,1,-1.626257960612051,57,0.405465108108164
0,-1,-0.5,0.2,0.9,0.6,1,1,1,0,0,0,0,1,1,1,-1.227688012533869,57,0.405465108108164
1,1.5,0.2,-1.1,0.5,-0.5,1,1,1,1,1,1,1,0,0,0,-0.22060921658674626,58,0.405465108108164
0,0.7,1.9,2,-0.4,1.8,1,1,1,1,1,1,1,0,0,0,-0.816842196423119,58,0.405465108108164
0,0.2,0.4,0.6,0.5,-0.8,1,1,1,1,1,1,1,0,0,0,2.9409775845282846,58,0.405465108108164
0,0.2,0.6,1.2,-0,0.2,1,1,1,1,1,1,1,0,0,0,1.9009030177238124,58,0.405465108108164
0,2,1.4,0.1,1,0.8,0,0,0,0,0,0,1,0,0,0,-0.07946197752870776,59,-0.22314355131421
0,-0.5,-1.6,-0.3,-0.5,-1.8,0,0,0,0,0,0,1,0,0,0,-0.7910558123676903,59,-0.22314355131421
0,-0.8,-0,0.2,-1,-0.7,0,0,0,0,0,0,1,0,0,0,-0.6664603094365333,59,-0.22314355131421
1,-0.3,0.1,0.8,-0.1,0.5,0,0,0,0,0,0,1,0,0,0,-1.1862958540390809,59,-0.22314355131421
0,-0.8,-0.7,-0.2,-1.5,0.1,1,1,0,0,1,0,0,0,0,0,-2.288823910802912,60,0.0953101798043249
0,0.2,-0.8,-0.3,-1.5,-0.6,1,1,0,0,1,0,0,0,0,0,-1.4872889431935965,60,0.0953101798043249
1,-0.2,-0.4,0.2,-0.6,0.7,1,1,0,0,1,0,0,0,0,0,-1.4455692629874994,60,0.0953101798043249
0,0.4,-0.2,0.1,1,-0.3,1,1,0,0,1,0,0,0,0,0,-0.7913230638005208,60,0.0953101798043249
1,-0.5,1.4,1,-0.1,0.6,0,1,0,0,0,1,1,1,0,1,-1.1617678798457431,61,-0.22314355131421
0,1.3,0.6,0.6,0.9,0.7,0,1,0,0,0,1,1,1,0,1,-1.889156142665266,61,-0.22314355131421
0,-2.9,0.2,-0.6,-1.2,-0.9,0,1,0,0,0,1,1,1,0,1,-0.5337023861718153,61,-0.22314355131421
0,-0.3,-0.9,-0.6,-0.1,0.4,0,1,0,0,0,1,1,1,0,1,-1.5005118111839706,61,-0.22314355131421
1,-0.2,-2.5,-1.1,0.7,-1,1,0,0,0,0,1,1,1,1,1,-0.6486180632219718,62,-0.22314355131421
0,0.6,-0.9,-0.4,0.4,-0.2,1,0,0,0,0,1,1,1,1,1,-0.5018355540703248,62,-0.22314355131421
0,0.4,-1.9,-0.5,-0.4,1.7,1,0,0,0,0,1,1,1,1,1,-1.626689952352347,62,-0.22314355131421
0,1,0.9,0.9,0.5,2.6,1,0,0,0,0,1,1,1,1,1,-0.5412784494662122,62,-0.22314355131421
1,-1.6,-1.5,-0.3,-1.1,1,1,1,1,0,0,0,1,1,0,0,0.7997948563960995,63,0.405465108108164
0,0.9,0,1.9,0.8,2,1,1,1,0,0,0,1,1,0,0,0.39741783050223906,63,0.405465108108164
0,-0.3,0.4,0.1,-0.9,0.3,1,1,1,0,0,0,1,1,0,0,-1.4777282972409687,63,0.405465108108164
0,0.3,1.2,1.4,-0.2,1.7,1,1,1,0,0,0,1,1,0,0,-1.092627745711913,63,0.405465108108164
0,0.2,0.4,0.6,0.4,1.6,0,0,1,0,0,0,0,0,0,0,1.3842048744741708,64,0.262364264467491
0,2.3,0.6,-0.2,0.9,0.3,0,0,1,0,0,0,0,0,0,0,1.5709623225464266,64,0.262364264467491
0,-0.6,0.6,-0.6,0.8,-0.3,0,0,1,0,0,0,0,0,0,0,1.3331411750050124,64,0.262364264467491
1,-0.1,-0.9,0.2,0.7,-1.3,0,0,1,0,0,0,0,0,0,0,0.5136198585623947,64,0.262364264467491
0,0.3,-0.3,-0.3,2.2,1.3,0,0,0,0,0,0,0,1,1,1,-0.6351033819246592,65,-0.22314355131421
1,0.7,1.7,-0.2,1.7,1.2,0,0,0,0,0,0,0,1,1,1,1.9582697519722168,65,-0.22314355131421
0,1.1,1,0.6,1,-0.5,0,0,0,0,0,0,0,1,1,1,0.0034778171400209335,65,-0.22314355131421
0,2,1.4,-0,0.7,-0.4,0,0,0,0,0,0,0,1,1,1,0.716369289410643,65,-0.22314355131421
0,-1.5,-1.8,-0.5,-2.6,-2.7,0,0,0,0,0,0,0,0,1,1,-0.3487913000977058,66,-0.22314355131421
0,-0.1,1.1,-0.3,-0.5,0.2,0,0,0,0,0,0,0,0,1,1,-0.42093179634949107,66,-0.22314355131421
1,-0.6,-0.2,1.1,0.2,0.4,0,0,0,0,0,0,0,0,1,1,-0.1780680753876701,66,-0.22314355131421
0,-1.2,-0.4,-0.3,-0.8,-0.4,0,0,0,0,0,0,0,0,1,1,-2.053787853502006,66,-0.22314355131421
1,0.4,0.5,0.1,1.5,1.6,0,0,0,0,1,1,1,0,1,0,2.29828080997443,67,0.0953101798043249
0,1.9,2.3,1.3,2.3,1.1,0,0,0,0,1,1,1,0,1,0,1.5911059197645563,67,0.0953101798043249
0,1.2,1,-0.6,1.5,1.9,0,0,0,0,1,1,1,0,1,0,0.12487415518726253,67,0.0953101798043249
0,1.2,0.8,-0.6,1.7,0.5,0,0,0,0,1,1,1,0,1,0,2.1684614344312254,67,0.0953101798043249
1,1.2,-0.3,-0,1.3,-0.2,0,1,1,1,0,0,0,0,0,0,0.24788761080579863,68,0.405465108108164
0,0.2,1.1,-1.5,0.4,1.5,0,1,1,1,0,0,0,0,0,0,0.6906036839174685,68,0.405465108108164
0,0.3,-0.7,-0.8,0.9,0.5,0,1,1,1,0,0,0,0,0,0,-1.1056312116855307,68,0.405465108108164
0,0.8,-1.1,-0.6,1.5,1.3,0,1,1,1,0,0,0,0,0,0,-0.2948877708109635,68,0.405465108108164
0,-0.5,-0.3,0.2,1.8,0,1,1,1,0,0,0,0,0,1,1,-0.3772351639176896,69,0.405465108108164
0,-0.5,-0.7,-0.4,0,-0.3,1,1,1,0,0,0,0,0,1,1,-0.8433661511897382,69,0.405465108108164
0,0.2,-1.1,-1.1,-0.7,-0.7,1,1,1,0,0,0,0,0,1,1,0.9475554665544618,69,0.405465108108164
1,1.1,-0.5,-0.6,-0.6,0.2,1,1,1,0,0,0,0,0,1,1,-1.1728370215002917,69,0.405465108108164
0,2,0.6,-0.7,1.6,0.5,1,1,1,1,1,1,0,0,0,1,0.7144998663601878,70,0.405465108108164
0,0.7,-1.8,-1.6,0.6,-0.8,1,1,1,1,1,1,0,0,0,1,-1.9446926556718076,70,0.405465108108164
1,1,1.4,-0,0.2,1,1,1,1,1,1,1,0,0,0,1,-2.5068000709109954,70,0.405465108108164
0,1.5,-0.9,0.2,0.8,0.9,1,1,1,1,1,1,0,0,0,1,0.11843805380932582,70,0.405465108108164
0,0.9,-1.2,-0.1,1.5,0.5,1,0,0,1,1,1,1,0,0,0,-1.8382191832627268,71,0.0953101798043249
1,1.8,-0.4,0.4,0.1,-0,1,0,0,1,1,1,1,0,0,0,-2.809760982981146,71,0.0953101798043249
0,2.1,1,-0.7,1.6,0.5,1,0,0,1,1,1,1,0,0,0,-3.109754946625578,71,0.0953101798043249
0,1.3,1.2,1.2,0.8,0.8,1,0,0,1,1,1,1,0,0,0,0.11530452056875684,71,0.0953101798043249
1,1.4,0,-0.2,1.5,0.9,0,0,0,0,0,0,0,0,0,0,0.5268627844547434,72,-0.22314355131421
0,0.8,0.1,-0.2,0.7,-0.7,0,0,0,0,0,0,0,0,0,0,0.9138280354820021,72,-0.22314355131421
0,0.1,-0.5,0.5,2,1.4,0,0,0,0,0,0,0,0,0,0,-0.052123124846688074,72,-0.22314355131421
0,3.4,1.1,1.2,2.3,2.3,0,0,0,0,0,0,0,0,0,0,-0.6831986392111349,72,-0.22314355131421
1,1.7,1.1,0.7,1.4,0.1,1,0,1,1,1,1,1,1,1,0,-0.32008756486896395,73,0.262364264467491
0,1.7,1.2,2.7,2.4,1.7,1,0,1,1,1,1,1,1,1,0,0.04869654292726411,73,0.262364264467491
0,0.5,0.5,-0.1,1.3,-0.2,1,0,1,1,1,1,1,1,1,0,0.30170329932600837,73,0.262364264467491
0,3.2,2.2,1.8,3.3,1.5,1,0,1,1,1,1,1,1,1,0,-0.07911743626886591,73,0.262364264467491
0,1.4,0,-0.2,1.5,0.9,1,1,0,0,1,0,1,1,1,1,0.5268627844547434,74,0.0953101798043249
1,0.8,0.1,-0.2,0.7,-0.7,1,1,0,0,1,0,1,1,1,1,0.9138280354820021,74,0.0953101798043249
0,0.1,-0.5,0.5,2,1.4,1,1,0,0,1,0,1,1,1,1,-0.052123124846688074,74,0.0953101798043249
0,3.4,1.1,1.2,2.3,2.3,1,1,0,0,1,0,1,1,1,1,-0.6831986392111349,74,0.0953101798043249
0,-1.9,-2.4,-3.3,-1.8,-2.3,1,0,0,0,1,1,1,0,0,0,-1.6926683414277621,75,0.0953101798043249
0,-2.4,-1.6,-1.8,-2.6,-2,1,0,0,0,1,1,1,0,0,0,-1.143949891668885,75,0.0953101798043249
1,-0.9,-0.6,1,0.1,0.3,1,0,0,0,1,1,1,0,0,0,0.1766372548732953,75,0.0953101798043249
0,-0.8,-0.4,-0.8,-2.4,-3,1,0,0,0,1,1,1,0,0,0,-2.653109804027816,75,0.0953101798043249
0,-1.5,1.1,0.2,-0.5,-1.3,1,0,1,0,0,1,1,1,1,1,1.2767813718600218,76,0.262364264467491
0,-1.9,-0.1,0.7,-0.1,-1.7,1,0,1,0,0,1,1,1,1,1,0.26624999741920663,76,0.262364264467491
1,-0.7,0.5,0.3,-0.1,0.3,1,0,1,0,0,1,1,1,1,1,-0.4523211556970733,76,0.262364264467491
0,-0.6,0.7,-1.1,-0.6,-0.7,1,0,1,0,0,1,1,1,1,1,1.9632634132238853,76,0.262364264467491
0,-1.1,-1.9,-2.3,-1.7,-1.8,0,0,0,1,1,0,0,0,0,0,0.03437804599408381,77,0.0953101798043249
0,2.3,0.7,1.6,2.3,2.3,0,0,0,1,1,0,0,0,0,0,1.4120044110310748,77,0.0953101798043249
0,-0.1,-0,-0.4,0.5,-0.1,0,0,0,1,1,0,0,0,0,0,-0.8743161726423747,77,0.0953101798043249
1,1.2,1,1.6,2.7,0.9,0,0,0,1,1,0,0,0,0,0,0.9875150153553941,77,0.0953101798043249
0,-0.4,-0.6,-1,-0.1,0.7,0,0,0,0,0,0,0,0,0,0,-0.4842241642436226,78,-0.22314355131421
0,-0.6,-0.2,-0.4,0.7,0.9,0,0,0,0,0,0,0,0,0,0,0.5205856160282119,78,-0.22314355131421
0,0.7,-0.5,-1.8,-0.4,-0.6,0,0,0,0,0,0,0,0,0,0,0.8822635454111107,78,-0.22314355131421
1,0.4,1.3,0.3,-0.3,0.5,0,0,0,0,0,0,0,0,0,0,-0.6842719915840867,78,-0.22314355131421
0,-0.7,-0.4,0.2,0.7,-0.5,0,0,1,1,0,0,1,1,0,1,0.3383958187063728,79,0.262364264467491
0,-0.8,1.1,-0,-0.2,-0.1,0,0,1,1,0,0,1,1,0,1,0.04111008502062774,79,0.262364264467491
0,-0.5,1,1.3,-0.2,1,0,0,1,1,0,0,1,1,0,1,-0.2323756418125008,79,0.262364264467491
1,-2.6,-1.7,-1.3,-3.2,-3,0,0,1,1,0,0,1,1,0,1,-0.06563729003155216,79,0.262364264467491
0,0.6,0.1,1.2,-0.9,-1,1,0,0,0,0,1,1,0,0,1,-0.7430159024612639,80,-0.22314355131421
1,1,0,-0.1,0.1,0.3,1,0,0,0,0,1,1,0,0,1,-2.0497030859504344,80,-0.22314355131421
0,-0.6,1.2,0.2,1,0.9,1,0,0,0,0,1,1,0,0,1,0.8699860809200007,80,-0.22314355131421
0,-0.5,-0.6,0.2,-0.1,-1,1,0,0,0,0,1,1,0,0,1,-1.5536763461195509,80,-0.22314355131421
1,0.4,0.2,-1,-0.3,-0.6,0,0,0,1,1,1,0,0,0,0,-0.6722255560472037,81,0.0953101798043249
0,-1.3,-0.1,-0.4,-0.2,-0.2,0,0,0,1,1,1,0,0,0,0,-1.8949166791270016,81,0.0953101798043249
0,-2.9,-1.8,-1.5,-3,-2.5,0,0,0,1,1,1,0,0,0,0,-0.9288515194040072,81,0.0953101798043249
0,-0.9,-1.2,-1.1,-1.9,-0.6,0,0,0,1,1,1,0,0,0,0,-0.0380033565424015,81,0.0953101798043249
0,0.2,-0,1.7,1.4,0.9,0,0,0,0,1,0,0,0,1,1,2.816971856459178,82,0.0953101798043249
1,2.3,0.9,0.5,1.1,1.4,0,0,0,0,1,0,0,0,1,1,1.063151300033726,82,0.0953101798043249
0,-0.2,-0.9,-0.2,1,-0.6,0,0,0,0,1,0,0,0,1,1,1.2219631508945001,82,0.0953101798043249
0,0.9,1.1,0.3,1.9,-0.3,0,0,0,0,1,0,0,0,1,1,1.9031713524307254,82,0.0953101798043249
1,0.2,-0,-1.6,1.2,0.3,0,0,0,1,1,0,0,0,0,0,0.034268345439986136,83,0.0953101798043249
0,0.6,0.5,2,1.9,1.2,0,0,0,1,1,0,0,0,0,0,-1.4841959411686425,83,0.0953101798043249
0,1.4,-1,-0,0.2,-0.1,0,0,0,1,1,0,0,0,0,0,1.115014179984251,83,0.0953101798043249
0,1.1,-0.2,-0.2,0.7,1.3,0,0,0,1,1,0,0,0,0,0,-0.7456911250479362,83,0.0953101798043249
0,1.9,2.5,1.4,1.1,0.9,0,1,1,1,0,0,0,0,0,1,0.9956857897839626,84,0.405465108108164
1,1.2,1.8,0.6,-0.1,1.5,0,1,1,1,0,0,0,0,0,1,2.5607212540285653,84,0.405465108108164
0,0.2,1.9,1.5,0.8,0.3,0,1,1,1,0,0,0,0,0,1,-0.6447009462202281,84,0.405465108108164
0,-0.1,-0.8,1.5,1.1,-1.2,0,1,1,1,0,0,0,0,0,1,1.5979155436209118,84,0.405465108108164
0,-0.7,-0.4,0.2,0.7,-0.5,1,0,1,1,1,1,1,0,0,1,0.3383958187063728,85,0.262364264467491
0,-0.8,1.1,-0,-0.2,-0.1,1,0,1,1,1,1,1,0,0,1,0.04111008502062774,85,0.262364264467491
0,-0.5,1,1.3,-0.2,1,1,0,1,1,1,1,1,0,0,1,-0.2323756418125008,85,0.262364264467491
1,-2.6,-1.7,-1.3,-3.2,-3,1,0,1,1,1,1,1,0,0,1,-0.06563729003155216,85,0.262364264467491
0,0.5,0.2,-0.5,-0.8,-1.1,0,0,0,0,0,1,1,1,0,0,2.34340136520171,86,-0.22314355131421
0,0.2,0,-0.3,-0.2,-0.7,0,0,0,0,0,1,1,1,0,0,-0.7591579557113933,86,-0.22314355131421
1,-1.6,-0.3,-1.2,-2.2,-0.3,0,0,0,0,0,1,1,1,0,0,0.29876121941290545,86,-0.22314355131421
0,0,0.9,0.3,-0.6,-0.3,0,0,0,0,0,1,1,1,0,0,0.8330467938004034,86,-0.22314355131421
1,-2.8,0.7,0.6,-0.1,0.3,0,1,1,1,1,1,0,0,0,1,1.226431549622149,87,0.405465108108164
0,1.1,2.3,1.4,0.5,0.6,0,1,1,1,1,1,0,0,0,1,0.6858154494341624,87,0.405465108108164
0,-0.4,0.6,0,0.2,-1.4,0,1,1,1,1,1,0,0,0,1,1.2103801539979253,87,0.405465108108164
0,-1.2,-0.6,-0.4,-2.3,-1.3,0,1,1,1,1,1,0,0,0,1,1.7051139329653502,87,0.405465108108164
0,0.4,1.7,1.6,1.6,0.6,1,1,1,1,1,1,0,0,0,0,1.7134902136249466,88,0.405465108108164
0,-1.9,-0.9,0,-0.5,0.1,1,1,1,1,1,1,0,0,0,0,0.4927930579020841,88,0.405465108108164
1,-2.2,-0.8,-0,-0.3,1.6,1,1,1,1,1,1,0,0,0,0,0.7353921338646303,88,0.405465108108164
0,-1.6,-0.9,-0.5,-0.6,-0.9,1,1,1,1,1,1,0,0,0,0,1.906110822321939,88,0.405465108108164
0,0.4,0.2,-1,-0.3,-0.6,1,1,0,1,1,0,1,1,1,0,-0.6722255560472037,89,0.0953101798043249
0,-1.3,-0.1,-0.4,-0.2,-0.2,1,1,0,1,1,0,1,1,1,0,-1.8949166791270016,89,0.0953101798043249
0,-2.9,-1.8,-1.5,-3,-2.5,1,1,0,1,1,0,1,1,1,0,-0.9288515194040072,89,0.0953101798043249
1,-0.9,-1.2,-1.1,-1.9,-0.6,1,1,0,1,1,0,1,1,1,0,-0.0380033565424015,89,0.0953101798043249
0,0.9,-1.2,-0.1,1.5,0.5,1,1,0,1,0,0,0,1,0,0,-1.8382191832627268,90,-0.22314355131421
0,1.8,-0.4,0.4,0.1,-0,1,1,0,1,0,0,0,1,0,0,-2.809760982981146,90,-0.22314355131421
1,2.1,1,-0.7,1.6,0.5,1,1,0,1,0,0,0,1,0,0,-3.109754946625578,90,-0.22314355131421
0,1.3,1.2,1.2,0.8,0.8,1,1,0,1,0,0,0,1,0,0,0.11530452056875684,90,-0.22314355131421
0,1,2.9,1.4,1,0.1,1,1,1,0,1,1,0,0,0,0,0.41359933959928563,91,0.405465108108164
0,-2.1,-1,0,-1.8,-0.9,1,1,1,0,1,1,0,0,0,0,0.16383828409563939,91,0.405465108108164
1,-0.3,-1.2,-1.5,-0.8,-1.1,1,1,1,0,1,1,0,0,0,0,2.0477801930190176,91,0.405465108108164
0,-1.1,0.9,1.3,-0.9,-0.4,1,1,1,0,1,1,0,0,0,0,2.3170888923292132,91,0.405465108108164
1,0.2,0.4,0.6,0.4,1.6,0,0,0,0,0,0,0,0,0,0,1.3842048744741708,92,-0.22314355131421
0,2.3,0.6,-0.2,0.9,0.3,0,0,0,0,0,0,0,0,0,0,1.5709623225464266,92,-0.22314355131421
0,-0.6,0.6,-0.6,0.8,-0.3,0,0,0,0,0,0,0,0,0,0,1.3331411750050124,92,-0.22314355131421
0,-0.1,-0.9,0.2,0.7,-1.3,0,0,0,0,0,0,0,0,0,0,0.5136198585623947,92,-0.22314355131421
0,0.6,-0.1,-0.7,1,1.3,0,0,0,0,1,1,1,1,1,1,-1.5094771807135317,93,0.0953101798043249
0,-0,-1.4,-0.1,1.2,0.5,0,0,0,0,1,1,1,1,1,1,-0.9499317201353497,93,0.0953101798043249
0,1,-1.1,0.2,-0.2,0.3,0,0,0,0,1,1,1,1,1,1,1.097236589386351,93,0.0953101798043249
1,1.5,-0.1,0.9,1.5,1.6,0,0,0,0,1,1,1,1,1,1,-0.9353532557325754,93,0.0953101798043249
0,0.1,0.4,1.1,1.2,-0.3,1,0,0,0,1,1,1,1,0,0,1.92857591375229,94,0.0953101798043249
0,1,1.9,2.1,-0.6,-0,1,0,0,0,1,1,1,1,0,0,1.1301122823967744,94,0.0953101798043249
0,-1,-1.3,-0,-0.7,-0.6,1,0,0,0,1,1,1,1,0,0,0.8897558014081807,94,0.0953101798043249
1,-1.3,0.6,0.9,-0.1,-0.3,1,0,0,0,1,1,1,1,0,0,2.4181706935051905,94,0.0953101798043249
0,-1,-1.5,-0.9,-2,-1,0,1,0,0,1,1,0,0,0,0,1.5899225969223165,95,0.0953101798043249
1,-0.7,1.6,1.6,0.6,-0.3,0,1,0,0,1,1,0,0,0,0,0.12163083764444171,95,0.0953101798043249
0,-0.7,0.3,0.2,-1.4,-0.2,0,1,0,0,1,1,0,0,0,0,0.016262813083075756,95,0.0953101798043249
0,-1,1.1,0.3,-0.9,-0.6,0,1,0,0,1,1,0,0,0,0,-0.6392936535039345,95,0.0953101798043249
0,0.1,0.5,0.3,-0.6,-0.4,1,0,0,0,0,0,0,0,0,1,0.7850283338066479,96,-0.22314355131421
0,-0.4,1.2,2.2,0.5,2.2,1,0,0,0,0,0,0,0,0,1,0.19066309464641795,96,-0.22314355131421
1,-1.4,0,0.1,0.8,0,1,0,0,0,0,0,0,0,0,1,0.4176950779231701,96,-0.22314355131421
0,-0.7,0.7,-0.7,-2.2,-0.4,1,0,0,0,0,0,0,0,0,1,2.2449301365498293,96,-0.22314355131421
0,-1.5,1.9,-0.4,-0.7,-1.5,1,1,1,1,0,1,0,0,0,0,1.9101254625193966,97,0.405465108108164
0,-4.1,-0.9,-1.3,-1.9,-1.7,1,1,1,1,0,1,0,0,0,0,0.7738924086642253,97,0.405465108108164
0,-0.7,-0,2.4,0.4,0.3,1,1,1,1,0,1,0,0,0,0,0.06461235664506837,97,0.405465108108164
1,-0.7,1.2,1.6,-0.4,1.5,1,1,1,1,0,1,0,0,0,0,0.9171237693035585,97,0.405465108108164
0,-1.5,1.9,-0.4,-0.7,-1.5,0,0,0,1,0,0,0,1,0,1,1.9101254625193966,98,-0.22314355131421
0,-4.1,-0.9,-1.3,-1.9,-1.7,0,0,0,1,0,0,0,1,0,1,0.7738924086642253,98,-0.22314355131421
0,-0.7,-0,2.4,0.4,0.3,0,0,0,1,0,0,0,1,0,1,0.06461235664506837,98,-0.22314355131421
1,-0.7,1.2,1.6,-0.4,1.5,0,0,0,1,0,0,0,1,0,1,0.9171237693035585,98,-0.22314355131421
0,-0.4,-0.4,-0.9,-0.2,0.4,0,0,1,1,1,1,1,1,1,1,-2.1918814228006847,99,0.262364264467491
0,-0.4,-0.1,1.8,-0.2,0.2,0,0,1,1,1,1,1,1,1,1,-1.332507911048616,99,0.262364264467491
0,-0.6,-1.1,-0.8,-1.3,-0.8,0,0,1,1,1,1,1,1,1,1,-0.7682532302634181,99,0.262364264467491
1,0.2,-0.3,-0.9,-1.6,-0.9,0,0,1,1,1,1,1,1,1,1,-0.672095885081033,99,0.262364264467491
0,1.5,1.7,0.9,-0.2,0.6,0,0,1,1,0,1,0,0,1,0,0.9291796201903656,100,0.262364264467491
0,-0.7,1.1,0.1,-1.7,-1,0,0,1,1,0,1,0,0,1,0,1.016884526054543,100,0.262364264467491
0,0.2,1.4,0.8,2.4,1.6,0,0,1,1,0,1,0,0,1,0,1.996364812567619,100,0.262364264467491
1,0,2.6,0.8,0.2,1.5,0,0,1,1,0,1,0,0,1,0,-0.2544012336619088,100,0.262364264467491
0,0.1,0.4,1.1,1.2,-0.3,1,1,0,1,1,1,1,1,0,1,1.92857591375229,101,0.0953101798043249
0,1,1.9,2.1,-0.6,-0,1,1,0,1,1,1,1,1,0,1,1.1301122823967744,101,0.0953101798043249
0,-1,-1.3,-0,-0.7,-0.6,1,1,0,1,1,1,1,1,0,1,0.8897558014081807,101,0.0953101798043249
1,-1.3,0.6,0.9,-0.1,-0.3,1,1,0,1,1,1,1,1,0,1,2.4181706935051905,101,0.0953101798043249
0,0.3,-1,-1.3,-0.5,-0.4,0,0,0,1,1,1,1,1,0,0,-2.167372268501151,102,0.0953101798043249
1,-0.4,-0.4,0.1,-0,1.5,0,0,0,1,1,1,1,1,0,0,-1.8299007552761362,102,0.0953101798043249
0,1.2,-0.4,0,-0.1,-0.1,0,0,0,1,1,1,1,1,0,0,-1.0008045013593811,102,0.0953101798043249
0,0.2,-0.3,-0.1,-0.4,-0.7,0,0,0,1,1,1,1,1,0,0,-0.6876413463856297,102,0.0953101798043249
1,1.2,-0.4,0.3,0.3,-0,1,0,0,0,0,1,1,0,1,1,-1.5653969535754055,103,-0.22314355131421
0,0.9,1.1,-0.1,1.1,1,1,0,0,0,0,1,1,0,1,1,-1.3644020175345564,103,-0.22314355131421
0,-0.4,-2.4,-0.9,-0.2,-0.8,1,0,0,0,0,1,1,0,1,1,-0.2870466522420427,103,-0.22314355131421
0,0.3,0.4,-0.1,1.1,0.9,1,0,0,0,0,1,1,0,1,1,-0.28393070351962524,103,-0.22314355131421
0,0.5,0.6,-1,1.2,0.8,1,1,1,1,1,1,1,0,0,0,-0.2864967861595553,104,0.405465108108164
1,2.7,1.4,1.4,1.5,0.7,1,1,1,1,1,1,1,0,0,0,0.5346546711162068,104,0.405465108108164
0,2.7,0.2,1,0.7,0.7,1,1,1,1,1,1,1,0,0,0,1.3985126197044888,104,0.405465108108164
0,0.1,-1.1,0,-0.4,-1,1,1,1,1,1,1,1,0,0,0,0.053679971583347585,104,0.405465108108164
0,1.3,-0.2,0.2,0.2,0.3,1,1,1,1,0,0,0,0,0,0,-1.7260135623272386,105,0.405465108108164
1,0.6,1.3,0.7,1.4,1.2,1,1,1,1,0,0,0,0,0,0,-0.1719914956511972,105,0.405465108108164
0,0.6,-1.1,-0.6,0.1,0.4,1,1,1,1,0,0,0,0,0,0,-0.23565107771993177,105,0.405465108108164
0,-0.4,-1.5,-2.5,0.1,-2.2,1,1,1,1,0,0,0,0,0,0,0.18459209412099475,105,0.405465108108164
0,-0.7,-0.4,0.2,0.7,-0.5,1,0,0,1,1,1,1,0,0,0,0.3383958187063728,106,0.0953101798043249
1,-0.8,1.1,-0,-0.2,-0.1,1,0,0,1,1,1,1,0,0,0,0.04111008502062774,106,0.0953101798043249
0,-0.5,1,1.3,-0.2,1,1,0,0,1,1,1,1,0,0,0,-0.2323756418125008,106,0.0953101798043249
0,-2.6,-1.7,-1.3,-3.2,-3,1,0,0,1,1,1,1,0,0,0,-0.06563729003155216,106,0.0953101798043249
0,2.2,-0.2,0.5,1.4,1.4,0,0,0,0,0,0,0,0,1,1,0.25177827377301365,107,-0.22314355131421
0,1,-1.2,0.7,-0.6,0,0,0,0,0,0,0,0,0,1,1,-0.42462938561072694,107,-0.22314355131421
1,0.8,-0.1,-0.1,0.1,0.4,0,0,0,0,0,0,0,0,1,1,-1.7717589420924096,107,-0.22314355131421
0,1.1,-0.2,0.7,1.5,0.6,0,0,0,0,0,0,0,0,1,1,-0.24912777615242487,107,-0.22314355131421
0,1,0.1,0.4,1,1.2,1,1,1,1,1,0,0,0,1,0,0.4210231424955318,108,0.405465108108164
1,0.5,0.1,2.1,0.5,1,1,1,1,1,1,0,0,0,1,0,1.5368101895896267,108,0.405465108108164
0,1,0.6,1,1.1,0.2,1,1,1,1,1,0,0,0,1,0,-0.9632485794230676,108,0.405465108108164
0,0,-2.6,-0.7,-1.5,-1,1,1,1,1,1,0,0,0,1,0,0.3507595278714178,108,0.405465108108164
0,2,0.1,-1.2,0.2,0.1,1,1,0,0,0,0,1,1,1,1,-0.49015891686913926,109,-0.22314355131421
1,-0.3,-0.2,-0.6,-1.2,1.2,1,1,0,0,0,0,1,1,1,1,-0.8707910774614197,109,-0.22314355131421
0,2,0.9,0.4,1.7,1.9,1,1,0,0,0,0,1,1,1,1,0.05355723749714408,109,-0.22314355131421
0,1.8,-0.4,1.7,1.9,0.4,1,1,0,0,0,0,1,1,1,1,0.25858802510096285,109,-0.22314355131421
1,-1.4,-1.1,-0.3,-2.7,-2.1,0,1,1,1,1,0,1,0,0,0,1.353047756643167,110,0.405465108108164
0,-2.1,-2.4,-1.7,-0.5,-2.9,0,1,1,1,1,0,1,0,0,0,0.8704484155166652,110,0.405465108108164
